     135,-0.35
     136, 1.17
     137, 2.04
     138, 1.94
     139,-0.55
     140,-0.24
     141,-0.24
     142,-0.31
     143,-0.31
     144, 0.22
     145,-0.36
     146,-0.36
     147, 0.08
     148, 0.08
     149, 0.59
     150,-0.61
     151, 1.22
     152,-1.11
     153,-1.11
     154,-1.70
     155,-1.70
     156,-1.59
     157,-0.37
     158, 0.51
     159, 0.51
     160, 0.51
     161, 0.51
     162, 0.51
     163, 1.06
     164, 1.06
     165, 0.16
     166, 0.16
     167, 2.09
     168, 1.40
     169, 1.42
     170,-0.11
     171, 1.12
     172,-0.33
     173, 1.07
     174, 1.07
     175, 1.07
     176, 0.04
     177,-1.10
     178, 0.17
     179, 0.17
     180,-0.96
     181,-0.96
     182, 1.04
     183,-0.39
     184,-0.39
     185, 0.61
     186, 0.21
     187, 0.21
     188,-0.33
     189,-0.87
     190,-0.87
     191,-0.80
     192, 0.85
     193, 0.20
     194, 0.20
     195, 0.41
     196, 0.41
     197, 1.91
     198,-0.11
     199,-0.43
     200,-0.43
     201, 1.58
     202, 0.98
     203, 1.02
     204, 0.41
     205, 1.24
     206, 0.01
     207, 1.19
     208,-0.94
     209,-1.13
     210,-1.81
     211,-0.92
     212,-0.59
     213,-1.06
     214,-1.06
     215, 0.58
     216, 0.37
     217, 0.37
     218,-0.51
     219, 0.94
     220, 0.94
     221,-1.54
     222,-1.54
     223, 0.54
     224, 0.31
     225,-1.05
     226,-1.60
     227,-1.05
     228, 1.32
     229, 0.90
     230, 0.90
     231, 0.90
     232, 0.90
     233, 0.90
     234,-0.76
     235,-0.76
     236,-0.76
     237,-0.83
     238,-0.83
     239, 0.36
     240,-0.73
     241,-0.67
     242,-0.91
     243, 0.96
     244,-0.94
     245, 0.16
     246, 0.16
     247, 1.35
     248, 1.35
     249, 1.46
     250, 0.93
     251, 0.50
     252, 0.50
     253, 0.50
     254, 0.04
     255, 0.04
     256, 0.04
     257,-0.01
     258,-0.01
     259,-0.01
     260,-1.45
     261,-1.55
     262,-1.51
     263,-0.80
     264,-0.80
     265,-0.80
     266,-0.15
     267,-1.13
     268,-0.54
     269,-0.54
     270, 0.78
     271,-0.33
     272, 0.01
     273, 0.01
     274,-0.21
     275,-0.21
     276,-0.21
     277,-0.21
     278,-0.21
     279, 0.35
     280,-0.23
     281, 0.65
     282,-1.60
     283,-0.10
     284, 1.03
     285, 1.03
     286,-0.30
     287,-0.30
     288, 1.44
     289, 0.34
     290,-0.69
     291,-0.69
     292, 1.23
     293, 0.97
     294, 0.97
     295, 0.97
     296, 0.34
     297, 0.61
     298, 0.61
     299, 0.61
     300, 1.65
     301, 1.65
     302, 1.65
     303,-0.54
     304,-1.44
     305, 0.19
     306, 0.19
     307, 0.19
     308, 0.19
     309, 0.19
     310, 0.19
     311,-1.27
     312,-0.17
     313,-0.53
     314,-0.53
     315, 1.22
     316, 0.79
